tourney_name,tourney_date,surface,round,winner_name,loser_name,winner_rank,loser_rank,best_of,source,year
hall of fame championships,2000-07-10,grass,1st round,goldstein p.,motomura g.,78,151,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,1st round,fish m.,caratti c.,556,159,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,1st round,draper s.,burrieza o.,380,168,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,1st round,bryan b.,thomas j.,158,396,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,1st round,bjorkman j.,pretzsch a.,60,164,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,1st round,arthurs w.,sekulov j.,154,142,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,1st round,knippschild j.,ondruska m.,150,155,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,1st round,petrovic d.,stoliarov a.,169,123,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,2nd round,wessels p.,prinosil d.,133,67,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,1st round,prinosil d.,levy h.,67,121,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,the final,wessels p.,knippschild j.,133,150,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,semifinals,wessels p.,arthurs w.,133,154,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,semifinals,knippschild j.,stoltenberg j.,150,81,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,quarterfinals,wessels p.,bjorkman j.,133,60,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,quarterfinals,stoltenberg j.,goldstein p.,81,78,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,quarterfinals,knippschild j.,draper s.,150,380,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,quarterfinals,arthurs w.,fish m.,154,556,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,2nd round,stoltenberg j.,petrovic d.,81,169,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,1st round,pozzi g.,dupuis a.,45,108,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,2nd round,knippschild j.,tieleman l.,150,112,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,2nd round,fish m.,woodruff c.,556,64,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,2nd round,draper s.,pozzi g.,380,45,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,2nd round,bjorkman j.,vinck c.,60,126,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,2nd round,arthurs w.,bryan b.,154,158,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,1st round,woodruff c.,russell m.,64,185,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,1st round,wessels p.,nestor d.,133,203,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,1st round,vinck c.,morrison j.,126,1014,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,1st round,tieleman l.,manta l.,112,174,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,1st round,stoltenberg j.,godwin n.,81,140,3.0,tennis_data,2000
hall of fame championships,2000-07-10,grass,2nd round,goldstein p.,ketola t.,78,166,3.0,tennis_data,2000
stella artois,2001-06-11,grass,2nd round,hewitt l.,malisse x.,6,56,3.0,tennis_data,2001
stella artois,2001-06-11,grass,2nd round,rusedski g.,delgado j.,46,196,3.0,tennis_data,2001
stella artois,2001-06-11,grass,2nd round,arthurs w.,simoni a.,48,109,3.0,tennis_data,2001
stella artois,2001-06-11,grass,2nd round,henman t.,caratti c.,11,194,3.0,tennis_data,2001
stella artois,2001-06-11,grass,2nd round,gambill j.m.,gimelstob j.,15,106,3.0,tennis_data,2001
stella artois,2001-06-11,grass,2nd round,ferreira w.,kucera k.,16,103,3.0,tennis_data,2001
stella artois,2001-06-11,grass,2nd round,elseneer g.,lareau s.,361,121,3.0,tennis_data,2001
stella artois,2001-06-11,grass,2nd round,black b.,pioline c.,64,70,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,youzhny m.,roddick a.,84,43,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,siemerink j.,sanguinetti d.,85,58,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,wessels p.,lee m.,102,141,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,srichaphan p.,erlich j.,131,548,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,sluiter r.,llodra m.,107,114,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,simoni a.,rosset m.,109,76,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,sargsian s.,carlsen k.,123,NR,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,sa a.,vinciguerra a.,116,41,3.0,tennis_data,2001
stella artois,2001-06-11,grass,2nd round,safin m.,knippschild j.,3,93,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,rusedski g.,parmar a.,46,193,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,woodbridge t.,vinck c.,225,120,3.0,tennis_data,2001
stella artois,2001-06-11,grass,2nd round,sampras p.,rochus o.,4,62,3.0,tennis_data,2001
stella artois,2001-06-11,grass,quarterfinals,henman t.,srichaphan p.,11,131,3.0,tennis_data,2001
stella artois,2001-06-11,grass,2nd round,srichaphan p.,sa a.,131,116,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,rochus o.,stoliarov a.,62,92,3.0,tennis_data,2001
stella artois,2001-06-11,grass,the final,hewitt l.,henman t.,6,11,3.0,tennis_data,2001
stella artois,2001-06-11,grass,semifinals,hewitt l.,sampras p.,6,4,3.0,tennis_data,2001
stella artois,2001-06-11,grass,semifinals,henman t.,ferreira w.,11,16,3.0,tennis_data,2001
stella artois,2001-06-11,grass,quarterfinals,sampras p.,gambill j.m.,4,15,3.0,tennis_data,2001
stella artois,2001-06-11,grass,quarterfinals,hewitt l.,rusedski g.,6,46,3.0,tennis_data,2001
stella artois,2001-06-11,grass,quarterfinals,ferreira w.,wessels p.,16,102,3.0,tennis_data,2001
stella artois,2001-06-11,grass,3rd round,wessels p.,safin m.,102,3,3.0,tennis_data,2001
stella artois,2001-06-11,grass,2nd round,sluiter r.,youzhny m.,107,84,3.0,tennis_data,2001
stella artois,2001-06-11,grass,3rd round,srichaphan p.,woodbridge t.,131,225,3.0,tennis_data,2001
stella artois,2001-06-11,grass,3rd round,rusedski g.,voltchkov v.,46,30,3.0,tennis_data,2001
stella artois,2001-06-11,grass,3rd round,hewitt l.,black b.,6,64,3.0,tennis_data,2001
stella artois,2001-06-11,grass,3rd round,henman t.,arthurs w.,11,48,3.0,tennis_data,2001
stella artois,2001-06-11,grass,3rd round,gambill j.m.,elseneer g.,15,361,3.0,tennis_data,2001
stella artois,2001-06-11,grass,3rd round,ferreira w.,sluiter r.,16,107,3.0,tennis_data,2001
stella artois,2001-06-11,grass,2nd round,woodbridge t.,enqvist t.,225,13,3.0,tennis_data,2001
stella artois,2001-06-11,grass,2nd round,wessels p.,gustafsson m.,102,55,3.0,tennis_data,2001
stella artois,2001-06-11,grass,2nd round,voltchkov v.,sargsian s.,30,123,3.0,tennis_data,2001
stella artois,2001-06-11,grass,3rd round,sampras p.,siemerink j.,4,85,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,pozzi g.,woodruff c.,60,97,3.0,tennis_data,2001
stella artois,2001-06-11,grass,2nd round,siemerink j.,pozzi g.,85,60,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,malisse x.,dent t.,56,147,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,2nd round,escude n.,haas t.,32,21,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,2nd round,burgsmuller l.,golmard j.,79,52,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,2nd round,bjorkman j.,kiefer n.,42,27,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,1st round,schuettler r.,lapentti n.,54,31,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,1st round,santoro f.,popp a.,33,101,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,1st round,rafter p.,vacek d.,10,1343,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,1st round,prinosil d.,moya c.,28,22,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,1st round,pavel a.,ulihrach b.,44,38,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,2nd round,federer r.,prinosil d.,14,28,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,1st round,larsson m.,calatrava a.,280,47,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,1st round,kafelnikov y.,ketola t.,7,213,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,1st round,johansson t.,chang m.,19,37,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,1st round,grosjean s.,black w.,8,155,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,1st round,golmard j.,corretja a.,52,9,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,1st round,federer r.,portas a.,14,23,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,1st round,escude n.,nestor d.,32,150,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,1st round,burgsmuller l.,saulnier c.,79,145,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,1st round,bjorkman j.,schalken s.,42,29,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,1st round,kiefer n.,clement a.,27,12,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,pioline c.,bastl g.,70,118,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,1st round,haas t.,mirnyi m.,21,51,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,2nd round,kafelnikov y.,schuettler r.,7,54,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,2nd round,johansson t.,larsson m.,19,280,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,lareau s.,levy h.,121,40,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,kucera k.,okun n.,103,224,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,knippschild j.,davydenko n.,93,105,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,gimelstob j.,mamiit c.,106,108,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,elseneer g.,kempes e.,361,112,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,delgado j.,damm m.,196,129,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,caratti c.,ivanisevic g.,194,124,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,black b.,kratochvil m.,64,77,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,gustafsson m.,childs l.,55,343,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,the final,johansson t.,santoro f.,19,33,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,semifinals,santoro f.,rafter p.,33,10,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,semifinals,johansson t.,kafelnikov y.,19,7,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,quarterfinals,santoro f.,burgsmuller l.,33,79,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,quarterfinals,rafter p.,federer r.,10,14,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,quarterfinals,kafelnikov y.,escude n.,7,32,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,quarterfinals,johansson t.,bjorkman j.,19,42,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,2nd round,santoro f.,grosjean s.,33,8,3.0,tennis_data,2001
stella artois,2001-06-11,grass,1st round,arthurs w.,dupuis a.,48,73,3.0,tennis_data,2001
gerry weber open,2001-06-11,grass,2nd round,rafter p.,pavel a.,10,44,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,1st round,wessels p.,rafter p.,91,10,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,1st round,van lottum j.,damm m.,193,125,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,1st round,sluiter r.,golmard j.,107,50,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,1st round,schalken s.,siemerink j.,28,83,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,1st round,robredo t.,rochus o.,69,63,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,1st round,ivanisevic g.,mirnyi m.,128,51,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,1st round,escude n.,hrbaty d.,31,20,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,1st round,gustafsson m.,van scheppingen d.,54,175,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,1st round,federer r.,dupuis a.,15,68,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,1st round,elseneer g.,voltchkov v.,323,30,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,1st round,zib t.,kempes e.,145,113,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,1st round,canas g.,capalik k.,61,415,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,1st round,hewitt l.,sanguinetti d.,6,67,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,2nd round,canas g.,arazi h.,61,27,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,quarterfinals,hewitt l.,elseneer g.,6,323,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,2nd round,federer r.,van lottum j.,15,193,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,2nd round,hewitt l.,ivanisevic g.,6,128,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,2nd round,malisse x.,allegro y.,56,310,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,2nd round,robredo t.,wessels p.,69,91,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,2nd round,schalken s.,zib t.,28,145,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,2nd round,sluiter r.,escude n.,107,31,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,quarterfinals,canas g.,malisse x.,61,56,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,quarterfinals,federer r.,sluiter r.,15,107,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,quarterfinals,robredo t.,schalken s.,69,28,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,semifinals,canas g.,robredo t.,61,69,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,semifinals,hewitt l.,federer r.,6,15,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,the final,hewitt l.,canas g.,6,61,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,1st round,arazi h.,petrovic d.,27,318,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,2nd round,elseneer g.,gustafsson m.,323,54,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,1st round,allegro y.,ilie a.,310,65,3.0,tennis_data,2001
heineken trophy,2001-06-18,grass,1st round,malisse x.,clement a.,56,12,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,semifinals,levy h.,roddick a.,38,40,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,the final,johansson t.,levy h.,16,38,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,1st round,bjorkman j.,ljubicic i.,37,73,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,1st round,black b.,prinosil d.,60,46,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,1st round,delgado j.,tarango j.,189,172,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,1st round,ferreira w.,koubek s.,17,84,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,1st round,hipfl m.,pozzi g.,90,70,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,1st round,johansson t.,rochus c.,16,80,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,1st round,kratochvil m.,martin a.,78,35,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,1st round,lee m.,childs l.,147,325,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,1st round,levy h.,lee h.t.,38,64,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,1st round,parmar a.,stark j.,197,1014,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,1st round,roddick a.,rosset m.,40,77,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,1st round,rusedski g.,gambill j.m.,42,14,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,1st round,schuettler r.,pless k.,52,100,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,1st round,stoliarov a.,balcells j.,93,62,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,1st round,arthurs w.,sargsian s.,48,123,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,2nd round,arthurs w.,bjorkman j.,48,37,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,1st round,youzhny m.,cowan b.,85,248,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,semifinals,johansson t.,rusedski g.,16,42,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,quarterfinals,rusedski g.,lee m.,42,147,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,quarterfinals,roddick a.,kratochvil m.,40,78,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,quarterfinals,levy h.,ferreira w.,38,17,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,2nd round,rusedski g.,schuettler r.,42,52,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,quarterfinals,johansson t.,arthurs w.,16,48,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,2nd round,levy h.,delgado j.,38,189,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,2nd round,lee m.,parmar a.,147,197,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,2nd round,kratochvil m.,hipfl m.,78,90,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,2nd round,johansson t.,stoliarov a.,16,93,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,2nd round,ferreira w.,youzhny m.,17,85,3.0,tennis_data,2001
nottingham open,2001-06-18,grass,2nd round,roddick a.,black b.,40,60,3.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,rafter p.,dosedel s.,10,102,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,martin t.,novak j.,34,42,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,massu n.,meligeni f.,89,95,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,prinosil d.,sanguinetti d.,46,67,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,roddick a.,johansson t.,33,14,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,schalken s.,bryan b.,28,157,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,safin m.,nestor d.,3,154,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,sampras p.,cowan b.,6,265,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,santoro f.,mirnyi m.,25,51,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,sargsian s.,robredo t.,124,59,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,the final,ivanisevic g.,rafter p.,125,10,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,rusedski g.,black b.,40,76,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,larsson m.,woodruff c.,280,97,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,ferrero j.c.,stoltenberg j.,4,116,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,kafelnikov y.,parmar a.,7,211,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,ivanisevic g.,moya c.,125,22,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,hewitt l.,dent t.,5,143,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,henman t.,lee m.,11,130,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,grosjean s.,schuettler r.,8,54,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,federer r.,malisse x.,15,53,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,escude n.,paes l.,38,284,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,enqvist t.,huet s.,13,179,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,el aynaoui y.,vinciguerra a.,82,37,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,clement a.,puentes g.,12,99,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,canas g.,carlsen k.,49,1013,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,black w.,mantilla f.,149,87,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,sluiter r.,woodbridge t.,98,201,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,bjorkman j.,chang m.,41,48,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,kiefer n.,pless k.,29,100,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,stoliarov a.,pioline c.,92,72,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,3rd round,sampras p.,sargsian s.,6,124,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,3rd round,agassi a.,massu n.,2,89,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,2nd round,arazi h.,rochus o.,27,63,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,semifinals,rafter p.,agassi a.,10,2,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,semifinals,ivanisevic g.,henman t.,125,11,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,quarterfinals,rafter p.,enqvist t.,10,13,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,quarterfinals,ivanisevic g.,safin m.,125,3,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,quarterfinals,henman t.,federer r.,11,15,5.0,tennis_data,2001
wimbledon,2001-06-25,grass,quarterfinals,agassi a.,escude n.,2,38,5.0,tennis_data,2001
